 Casos notificados (suspeitos/confirmados) de Dengue por local de residência - Minas Gerais
Notificações por Reg Saúde (CIR)/Municíp Res e Semana epidemiológica notific.
Período:2007
"Reg Saúde (CIR)/Municíp Res";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Total"
".....  CORACAO DE JESUS";-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"31051 Francisco Sá";-;-;6;2;5;2;1;4;2;1;1;3;1;1;-;1;-;2;-;-;-;-;1;3;4;1;6;2;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;3;-;1;-;58
".....  CAPITAO ENEAS";-;-;6;2;4;2;1;3;2;1;1;2;1;1;-;1;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;1;-;35
".....  FRANCISCO SA";-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;2;3;1;6;2;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;23
"31052 Janaúba/Monte Azul";13;12;12;6;23;25;37;8;20;30;63;85;86;72;88;47;35;15;21;6;10;17;3;4;5;1;-;-;1;-;1;-;1;3;2;-;-;-;-;1;1;3;-;1;1;2;3;1;3;5;3;1;777
".....  MAMONAS";11;9;7;2;2;-;-;1;1;-;-;-;1;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;38
".....  RIACHO DOS MACHADOS";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  MATO VERDE";-;-;-;-;-;-;-;-;-;-;1;12;7;7;5;10;5;-;-;1;1;2;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53
".....  SERRANOPOLIS DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  JAIBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  VERDELANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  MATIAS CARDOSO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  MONTE AZUL";2;3;5;3;19;19;33;5;9;13;7;6;5;10;8;4;3;2;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;165
".....  NOVA PORTEIRINHA";-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
".....  PORTEIRINHA";-;-;-;1;-;2;-;-;1;1;2;1;-;-;6;-;1;-;10;3;3;13;1;2;3;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;53
".....  ESPINOSA";-;-;-;-;-;3;1;-;-;-;-;1;-;-;-;1;3;3;1;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;1;-;2;1;1;1;1;1;26
".....  JANAUBA";-;-;-;-;2;1;3;2;9;16;52;65;72;53;63;29;21;9;3;2;6;2;2;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;-;1;-;1;-;1;-;-;1;-;1;4;2;-;427
"31053 Januária";-;2;-;1;2;-;2;1;2;1;1;-;2;1;-;1;2;-;1;-;-;2;-;1;-;-;-;-;-;-;1;1;1;1;-;1;-;2;-;-;-;-;1;3;2;6;6;3;3;1;7;-;61
".....  JANUARIA";-;2;-;1;2;-;2;1;1;-;1;-;2;1;-;1;2;-;-;-;-;2;-;1;-;-;-;-;-;-;1;1;-;1;-;1;-;2;-;-;-;-;1;1;2;3;4;2;3;1;5;-;47
".....  CONEGO MARINHO";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3
".....  ITACARAMBI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;3;2;1;-;-;1;-;10
".....  BONITO DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"31055 Pirapora";30;10;27;26;50;79;34;33;58;59;51;45;48;41;32;31;34;23;7;16;31;10;4;10;10;9;2;5;6;3;4;1;-;-;1;1;-;-;-;-;-;-;1;-;3;2;11;2;19;8;13;38;928
".....  LASSANCE";16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;7;18;3;1;4;5;3;1;-;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;9;1;18;6;11;37;149
".....  PONTO CHIQUE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  PIRAPORA";2;1;-;3;9;7;2;3;8;6;12;3;28;11;19;11;14;8;4;5;2;-;1;1;-;1;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;168
".....  VARZEA DA PALMA";12;9;27;23;41;72;31;30;50;52;39;42;20;30;13;20;19;15;3;4;11;7;2;5;5;5;1;5;5;2;-;1;-;-;-;1;-;-;-;-;-;-;1;-;1;-;2;1;1;-;1;-;609
".....  BURITIZEIRO";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"31057 Patos de Minas";3;8;4;2;-;5;4;-;4;3;4;1;4;3;3;7;5;7;2;3;3;4;1;2;1;3;-;4;1;-;-;-;1;1;3;3;2;2;1;1;-;-;1;2;1;2;4;6;1;1;2;-;125
".....  PATOS DE MINAS";2;7;3;2;-;3;1;-;1;1;2;-;2;-;2;2;-;2;1;-;-;1;-;1;1;-;-;2;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;1;2;-;2;-;-;1;-;45
".....  PRESIDENTE OLEGARIO";-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;5
".....  LAGAMAR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  GUARDA-MOR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  GUIMARANIA";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
".....  LAGOA FORMOSA";-;-;-;-;-;-;1;-;2;-;-;1;-;1;-;1;2;5;1;2;2;1;1;1;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;-;-;28
".....  VAZANTE";1;1;-;-;-;-;2;-;1;2;-;-;1;2;1;1;2;-;-;-;-;2;-;-;-;1;-;-;1;-;-;-;-;1;2;3;1;2;1;-;-;-;1;1;-;-;1;3;1;-;1;-;36
".....  SERRA DO SALITRE";-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"31058 Unaí/Paracatu";1;-;5;3;4;6;4;3;4;3;4;4;-;1;4;2;1;3;4;1;-;4;-;3;1;-;-;1;2;-;-;-;-;1;2;-;-;-;-;-;-;7;7;1;2;-;4;1;1;1;4;-;99
".....  UNAI";1;-;-;1;2;3;3;1;1;2;1;3;-;1;3;2;1;-;2;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;4;2;1;1;-;1;-;-;-;3;-;41
".....  BONFINOPOLIS DE MINAS";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  ARINOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  PARACATU";-;-;5;2;2;2;1;2;3;-;3;1;-;-;1;-;-;2;1;-;-;4;-;3;-;-;-;1;1;-;-;-;-;1;2;-;-;-;-;-;-;-;4;-;-;-;1;-;1;1;1;-;45
".....  RIACHINHO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
".....  BURITIS";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;1;1;-;-;-;-;7
".....  DOM BOSCO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  FORMOSO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"31059 Manhuaçu";63;77;76;21;31;16;13;8;21;42;34;54;69;44;84;69;70;55;42;86;42;46;21;17;15;5;13;11;5;3;2;-;-;-;1;1;1;-;2;1;-;2;2;3;1;2;2;2;3;2;2;1;1183
".....  SIMONESIA";-;1;-;-;1;-;1;-;3;2;1;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;-;-;-;18
".....  MANHUMIRIM";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
".....  IPANEMA";57;70;70;20;24;15;2;4;-;9;2;2;3;-;-;2;3;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;286
".....  SAO JOAO DO MANHUACU";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  MARTINS SOARES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
".....  LAJINHA";-;-;-;-;-;-;-;-;1;4;10;27;17;11;17;11;5;4;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;114
".....  TAPARUBA";3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
".....  MANHUACU";1;1;2;-;1;-;5;3;7;21;13;19;39;27;34;44;50;42;30;76;37;45;19;15;12;3;11;8;5;2;2;-;-;-;-;1;-;-;2;1;-;2;-;1;1;-;1;-;-;2;-;1;586
".....  SAO JOSE DO MANTIMENTO";-;-;2;-;-;-;-;-;-;1;2;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
".....  ALTO CAPARAO";-;-;-;-;1;-;-;-;-;1;-;-;-;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;7
".....  DURANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  POCRANE";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
".....  CONCEICAO DE IPANEMA";2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
".....  REDUTO";-;-;-;-;-;-;-;-;-;2;1;-;1;1;3;-;2;-;-;2;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;16
".....  SANTANA DO MANHUACU";-;2;-;-;1;-;1;1;7;1;1;1;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
".....  MATIPO";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  MUTUM";-;3;-;-;2;1;3;-;2;1;3;4;6;2;29;12;8;4;10;2;4;-;2;1;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;106
"31060 Ponte Nova";-;-;-;1;1;1;-;3;-;3;-;6;80;73;171;183;272;98;50;32;20;5;2;7;2;2;1;-;1;-;-;-;-;-;-;1;-;1;-;1;1;-;1;-;3;1;1;1;4;-;-;-;1029
".....  RIO CASCA";-;-;-;-;-;-;-;-;-;-;-;5;76;68;152;165;247;74;44;26;11;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;873
".....  DIOGO DE VASCONCELOS";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
".....  ALVINOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
".....  SAO PEDRO DOS FERROS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  RAUL SOARES";-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;4;3;1;-;1;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
".....  SAO JOSE DO GOIABAL";-;-;-;-;-;-;-;-;-;-;-;1;2;1;13;11;15;15;5;2;5;1;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;79
".....  SANTO ANTONIO DO GRAMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  URUCANIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  PONTE NOVA";-;-;-;1;1;1;-;3;-;3;-;-;-;2;3;2;6;8;1;3;3;-;1;1;-;2;-;-;1;-;-;-;-;-;-;1;-;1;-;1;1;-;1;-;3;-;1;-;1;-;-;-;52
"31061 Viçosa";-;-;-;-;3;-;-;-;-;-;-;1;1;2;2;1;2;2;4;-;-;-;-;-;1;-;-;-;1;1;1;-;-;1;-;-;1;-;1;1;1;-;-;1;3;-;1;-;4;-;-;-;36
".....  TEIXEIRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  CANAA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  SAO MIGUEL DO ANTA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  PORTO FIRME";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  VICOSA";-;-;-;-;2;-;-;-;-;-;-;-;-;2;1;1;2;2;4;-;-;-;-;-;1;-;-;-;1;-;1;-;-;1;-;-;1;-;1;-;1;-;-;1;3;-;1;-;4;-;-;-;30
"31062 Águas Formosas";113;78;110;94;23;35;42;8;4;5;2;4;1;2;-;2;3;-;1;-;-;6;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;537
".....  CRISOLITA";-;-;-;5;1;1;1;-;-;-;-;4;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
".....  SANTA HELENA DE MINAS";-;-;-;-;3;1;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;10
".....  AGUAS FORMOSAS";109;77;97;73;13;31;27;7;4;4;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;445
".....  PAVAO";4;1;13;15;4;1;11;-;-;-;-;-;-;-;-;-;-;-;1;-;-;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56
".....  BERTOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  FRONTEIRA DOS VALES";-;-;-;1;2;1;3;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"31064 Araçuaí";-;1;-;2;1;-;-;-;-;-;1;2;1;1;2;5;3;2;4;1;-;-;-;-;-;-;1;-;1;1;-;-;-;2;-;-;1;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;35
".....  ARACUAI";-;1;-;2;1;-;-;-;-;-;1;2;1;1;2;5;1;1;4;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;28
".....  VIRGEM DA LAPA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;7
"31065 Itaobim";-;-;-;3;1;4;2;-;-;-;-;4;1;14;19;12;10;4;2;1;1;2;-;-;1;3;-;1;-;-;3;1;-;-;-;-;-;-;-;-;1;3;12;25;14;2;15;11;4;2;1;-;179
".....  ITAOBIM";-;-;-;3;-;1;-;-;-;-;-;4;1;12;18;11;10;4;1;1;1;2;-;-;-;3;-;1;-;-;3;1;-;-;-;-;-;-;-;-;1;3;11;25;14;1;15;11;4;2;1;-;165
".....  MEDINA";-;-;-;-;1;1;-;-;-;-;-;-;-;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
".....  PONTO DOS VOLANTES";-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;6
".....  COMERCINHO";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"31066 Nanuque";-;-;1;-;-;-;2;2;1;1;7;16;8;13;15;8;3;1;6;1;3;1;3;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;96
".....  CARLOS CHAGAS";-;-;-;-;-;-;-;2;1;-;6;13;7;10;14;5;2;1;3;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;67
".....  SERRA DOS AIMORES";-;-;-;-;-;-;2;-;-;-;1;2;1;-;1;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;12
".....  NANUQUE";-;-;1;-;-;-;-;-;-;1;-;1;-;3;-;2;1;-;1;-;1;1;3;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"31067 Padre Paraíso";1;-;-;-;-;-;-;-;1;1;5;2;3;7;18;19;18;12;4;6;7;4;-;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;2;-;-;3;-;1;1;-;-;124
".....  CARAI";1;-;-;-;-;-;-;-;1;-;1;-;-;2;2;-;3;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;13
".....  CATUJI";-;-;-;-;-;-;-;-;-;-;3;1;1;4;3;1;1;2;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;3;-;-;1;-;-;25
".....  PADRE PARAISO";-;-;-;-;-;-;-;-;-;1;1;1;2;1;13;18;14;9;4;6;6;2;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;1;-;-;-;85
".....  ITAIPE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"31068 Pedra azul";-;-;-;-;-;-;-;-;2;-;12;46;11;2;7;2;2;9;3;1;3;4;2;3;4;2;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;4;6;-;130
".....  DIVISA ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;6
".....  PEDRA AZUL";-;-;-;-;-;-;-;-;2;-;-;1;3;2;7;2;2;8;3;1;3;3;2;3;4;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;6;-;59
".....  CACHOEIRA DE PAJEU";-;-;-;-;-;-;-;-;-;-;12;45;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;65
"31070 Araxá";-;2;3;-;3;5;6;3;4;3;2;2;4;1;2;3;2;3;-;1;-;1;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;1;1;-;1;-;1;1;2;-;3;1;4;2;4;-;74
".....  ARAXA";-;-;2;-;2;4;3;2;3;2;2;-;4;-;2;3;2;3;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;2;-;1;1;3;2;2;-;49
".....  IBIA";-;2;-;-;-;-;2;1;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;2;-;1;-;2;-;15
".....  PERDIZES";-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
".....  TAPIRA";-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;4
