 Casos notificados (suspeitos/confirmados) de Dengue por local de residência - Minas Gerais
Notificações por Reg Saúde (CIR)/Municíp Res e Semana epidemiológica notific.
Período:2021
"Reg Saúde (CIR)/Municíp Res";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
".....  RIACHINHO";-;-;-;-;1;1;1;1;1;1;1;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;12
".....  BURITIS";-;4;4;1;3;4;2;5;8;19;7;16;13;20;24;21;15;45;29;22;11;3;5;7;12;4;5;2;4;3;-;1;-;1;1;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;2;-;-;326
".....  DOM BOSCO";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  NATALANDIA";-;-;-;2;-;-;2;-;-;-;-;-;2;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;10
".....  FORMOSO";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2;1;1;3;2;1;5;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;23
"31059 Manhuaçu";1;6;3;1;8;7;17;13;13;26;25;15;15;10;4;8;12;3;6;18;24;18;6;7;10;11;6;3;3;2;-;3;2;-;1;2;1;1;-;-;1;-;-;4;6;14;10;14;15;20;36;24;-;455
".....  ALTO JEQUITIBA";-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;5
".....  SIMONESIA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  MANHUMIRIM";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  IPANEMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;5;1;1;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;20
".....  LAJINHA";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  MANHUACU";-;6;1;1;2;1;4;2;1;5;1;5;6;7;2;3;7;2;4;17;19;18;6;7;10;10;5;2;3;1;-;3;1;-;1;1;-;1;-;-;-;-;-;1;1;1;2;2;2;1;1;1;-;177
".....  CHALE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  DURANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  POCRANE";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;4
".....  CONCEICAO DE IPANEMA";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;5;13;8;12;13;17;32;18;-;125
".....  ABRE CAMPO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  MUTUM";-;-;1;-;3;5;13;10;11;21;24;10;9;3;1;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;116
"31060 Ponte Nova";6;8;8;3;1;6;3;9;15;13;12;8;9;9;13;8;8;11;8;11;4;12;5;5;7;4;2;2;2;-;-;-;2;-;-;1;3;3;-;1;-;1;1;-;3;2;3;2;1;3;8;3;-;249
".....  RIO CASCA";1;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
".....  DOM SILVERIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  SANTA CRUZ DO ESCALVADO";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  ACAIACA";-;5;2;2;1;1;1;4;10;-;1;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30
".....  BARRA LONGA";-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;5
".....  SEM-PEIXE";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  JEQUERI";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  ALVINOPOLIS";2;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
".....  SAO PEDRO DOS FERROS";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  RIO DOCE";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  RAUL SOARES";1;-;-;-;-;-;1;-;1;-;1;-;1;2;2;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;15
".....  SAO JOSE DO GOIABAL";1;1;1;-;-;1;1;1;-;1;-;-;-;-;1;2;1;1;1;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;17
".....  SANTO ANTONIO DO GRAMA";-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;-;-;-;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
".....  URUCANIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3
".....  ORATORIOS";-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  PONTE NOVA";-;-;2;1;-;1;-;4;2;7;10;7;7;5;8;5;7;9;5;7;3;9;2;5;6;4;2;2;2;-;-;-;1;-;-;1;1;2;-;1;-;-;-;-;3;2;3;1;-;2;8;3;-;150
"31061 Viçosa";2;-;-;1;1;-;-;3;1;1;1;1;1;1;-;1;1;1;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;21
".....  TEIXEIRAS";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  CAJURI";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  VICOSA";2;-;-;1;1;-;-;2;1;1;1;1;1;-;-;1;1;-;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;18
"31062 Águas Formosas";4;2;1;1;-;3;1;1;-;1;1;-;1;1;-;-;-;1;-;-;-;3;-;1;-;1;1;-;1;1;1;1;1;-;-;-;-;1;-;-;-;4;2;3;-;1;1;1;1;-;1;3;-;47
".....  CRISOLITA";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  SANTA HELENA DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  AGUAS FORMOSAS";3;2;1;-;-;2;1;1;-;1;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;1;3;-;24
".....  PAVAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;3;1;3;-;1;-;-;-;-;-;-;-;12
".....  BERTOPOLIS";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  FRONTEIRA DOS VALES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
".....  MACHACALIS";1;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;6
"31064 Araçuaí";16;15;26;22;15;30;32;17;28;28;30;39;28;25;33;21;28;11;11;8;9;18;10;14;10;7;4;6;11;6;1;2;-;2;5;4;1;1;1;1;7;2;2;7;9;8;6;18;18;12;16;25;3;709
".....  ARACUAI";5;1;5;1;4;2;1;2;-;2;3;7;3;1;4;-;-;-;1;-;-;3;-;-;-;-;1;-;1;-;-;-;-;2;-;1;-;-;-;-;-;2;-;-;-;2;2;1;3;1;1;5;3;70
".....  CORONEL MURTA";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  FRANCISCO BADARO";8;9;17;16;4;13;13;9;15;11;13;17;7;8;8;7;10;-;-;-;-;2;1;1;2;2;-;1;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;201
".....  VIRGEM DA LAPA";-;1;1;-;1;-;-;-;-;4;-;2;-;-;-;-;-;-;-;2;3;3;-;-;2;-;3;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;3;2;-;5;3;1;4;1;-;43
".....  BERILO";3;4;2;4;6;12;18;6;13;10;14;11;10;9;17;8;13;7;6;3;2;2;2;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;185
".....  JENIPAPO DE MINAS";-;-;-;1;-;3;-;-;-;1;-;2;8;7;4;6;5;4;4;3;4;8;7;10;6;5;-;4;8;5;1;1;-;-;5;3;1;1;1;-;6;-;2;7;6;4;3;12;11;9;11;19;-;208
"31065 Itaobim";2;10;6;9;-;3;2;4;3;3;6;9;7;4;2;1;3;2;-;3;4;3;5;7;5;1;1;-;1;-;-;-;-;-;-;1;-;-;1;-;-;2;1;3;-;3;5;3;4;9;5;2;-;145
".....  ITAOBIM";-;-;1;2;-;2;-;2;1;1;1;1;2;2;-;1;2;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;2;-;-;2;-;3;6;4;-;-;41
".....  ITINGA";2;-;3;-;-;-;1;-;1;1;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;-;-;15
".....  MEDINA";-;-;1;-;-;-;-;-;-;-;3;2;3;-;-;-;-;1;-;3;2;2;3;6;5;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;3;-;1;1;2;1;2;-;44
".....  PONTO DOS VOLANTES";-;9;1;7;-;1;-;2;1;1;2;3;2;2;1;-;-;-;-;-;1;1;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;41
".....  MONTE FORMOSO";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  COMERCINHO";-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"31066 Nanuque";1;-;1;-;2;1;2;1;4;4;4;4;2;4;2;1;6;2;2;2;2;2;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;4;1;1;-;-;1;2;1;1;1;1;2;-;-;68
".....  CARLOS CHAGAS";-;-;-;-;2;1;2;-;3;2;1;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;-;1;-;-;-;-;19
".....  SERRA DOS AIMORES";1;-;1;-;-;-;-;-;-;2;1;1;-;2;2;-;3;1;-;-;1;2;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
".....  NANUQUE";-;-;-;-;-;-;-;1;1;-;2;2;2;2;-;1;2;1;1;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;-;1;-;-;-;1;-;1;-;1;2;-;-;30
"31067 Padre Paraíso";2;1;3;2;3;-;2;1;1;1;-;1;-;1;-;-;-;2;3;-;1;-;1;-;2;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;3;-;-;-;36
".....  CARAI";-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;4
".....  CATUJI";2;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
".....  PADRE PARAISO";-;1;3;2;2;-;1;-;1;1;-;-;-;1;-;-;-;2;2;-;1;-;1;-;2;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;2;-;-;-;28
"31068 Pedra azul";-;-;-;-;-;1;-;1;-;-;2;-;1;-;1;-;2;-;-;-;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;14
".....  DIVISOPOLIS";-;-;-;-;-;-;-;1;-;-;2;-;-;-;1;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
".....  DIVISA ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  PEDRA AZUL";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;4
".....  CACHOEIRA DE PAJEU";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"31070 Araxá";26;26;15;12;22;17;13;15;25;17;16;21;23;21;30;15;24;32;24;27;17;17;16;13;13;13;5;10;6;3;11;11;6;8;4;3;10;7;8;3;10;7;7;9;9;10;4;7;10;7;11;11;3;710
".....  CAMPOS ALTOS";-;2;-;-;-;-;-;-;2;-;-;1;5;1;1;-;2;3;-;-;-;1;1;3;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26
".....  ARAXA";18;19;7;10;14;11;12;13;16;9;11;16;15;10;13;12;8;17;16;21;13;13;11;7;9;9;4;6;4;3;9;9;1;7;4;3;9;3;6;3;10;6;3;8;8;8;4;5;9;5;11;9;2;489
".....  IBIA";4;4;4;1;8;2;1;2;3;6;2;3;2;4;4;1;5;9;6;2;2;1;2;2;1;-;-;2;2;-;1;1;-;1;-;-;-;2;1;-;-;1;4;1;1;-;-;2;1;2;-;2;-;105
".....  PERDIZES";2;-;-;-;-;1;-;-;-;1;-;-;-;2;5;-;1;-;-;1;-;-;-;-;-;-;-;2;-;-;-;1;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
".....  TAPIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;3
".....  SANTA JULIANA";1;1;4;1;-;1;-;-;4;1;3;1;1;4;5;2;6;2;1;1;2;2;2;1;1;2;1;-;-;-;1;-;2;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;57
".....  PRATINHA";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  PEDRINOPOLIS";-;-;-;-;-;2;-;-;-;-;-;-;-;-;2;-;2;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"31071 Frutal/Iturama";10;14;21;24;25;48;29;63;52;54;44;65;64;68;45;38;51;40;40;52;36;15;27;16;12;7;12;14;6;9;5;10;8;13;15;8;6;5;10;6;2;6;6;6;2;3;7;9;6;6;13;9;3;1165
".....  SAO FRANCISCO DE SALES";-;1;1;-;-;1;-;-;-;4;-;1;1;-;-;-;-;-;1;-;2;1;-;-;-;-;1;1;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;18
".....  UNIAO DE MINAS";1;-;-;-;-;-;-;-;-;1;2;4;2;-;6;6;7;7;5;4;3;2;3;1;2;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;63
".....  ITURAMA";5;7;1;1;3;4;5;12;10;7;15;21;27;25;18;11;18;18;5;13;11;4;6;6;5;6;6;3;3;4;1;2;1;1;5;3;-;4;3;1;1;2;1;3;-;-;2;-;-;-;1;1;1;313
".....  LIMEIRA DO OESTE";-;-;8;11;8;39;14;25;29;28;15;26;21;35;12;6;9;2;4;2;6;1;5;-;1;-;1;-;1;-;1;-;2;-;-;-;1;-;2;1;-;-;-;-;-;1;1;1;-;-;3;1;-;323
".....  FRONTEIRA";1;2;5;5;3;1;4;5;3;4;5;4;1;2;1;4;3;5;5;6;1;-;-;-;1;-;-;3;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;3;4;-;-;86
".....  FRUTAL";2;2;2;1;3;-;1;5;1;2;-;2;5;3;4;5;5;2;8;10;3;3;6;4;2;-;1;1;1;2;-;2;2;3;4;2;-;-;-;1;-;1;-;1;1;-;-;1;3;-;2;4;-;113
".....  PIRAJUBA";-;1;2;5;5;-;3;1;5;3;2;1;2;1;1;-;1;1;-;1;-;1;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;1;-;2;-;-;-;-;-;46
".....  PLANURA";-;-;1;-;2;1;1;2;-;2;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;15
".....  CARNEIRINHO";-;-;-;-;-;1;-;4;3;-;2;2;-;-;2;-;-;1;2;3;1;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;27
".....  COMENDADOR GOMES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  ITAPAGIPE";1;1;1;1;1;1;1;9;1;3;3;4;5;2;-;5;8;4;9;13;8;3;5;4;1;-;3;2;-;1;1;4;3;8;5;3;4;1;4;2;1;1;3;1;1;1;3;2;-;3;3;3;2;159
"31072 Uberaba";102;81;131;150;114;115;148;117;77;100;112;77;104;97;98;83;72;67;59;57;64;40;72;44;41;30;36;34;42;17;33;32;34;35;29;38;41;40;28;22;17;25;19;23;31;34;33;20;36;28;24;22;5;3030
".....  SACRAMENTO";12;7;12;10;-;13;16;4;1;3;1;3;-;1;2;7;-;1;-;3;1;1;2;1;1;2;-;-;-;-;-;-;-;-;-;-;1;1;-;-;3;2;-;-;-;2;1;1;-;2;-;1;1;119
".....  UBERABA";87;72;114;129;111;98;127;105;74;95;108;67;100;93;92;71;68;65;55;51;60;38;65;41;40;26;29;32;36;16;29;29;32;33;29;34;38;38;26;21;14;22;18;22;30;32;29;19;34;26;24;19;3;2766
".....  CAMPO FLORIDO";-;-;1;3;-;-;-;-;1;-;-;1;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;1;-;-;-;-;16
".....  DELTA";-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;6;-;3;-;1;1;2;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
".....  CONCEICAO DAS ALAGOAS";2;2;2;6;1;4;2;2;1;1;2;4;4;1;3;1;2;1;4;2;2;1;2;1;-;1;1;2;1;-;1;1;-;1;-;2;1;1;2;-;-;1;-;-;-;-;2;-;1;-;-;1;1;73
".....  AGUA COMPRIDA";-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;5
".....  VERISSIMO";-;-;1;-;2;-;2;2;-;-;-;1;-;1;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
".....  CONQUISTA";1;-;-;1;-;-;1;2;-;-;1;1;-;1;-;-;-;-;-;1;-;-;3;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;15
"31073 Ituiutaba";13;14;24;24;32;61;77;84;64;72;65;80;60;76;40;34;27;34;35;37;17;16;26;14;6;6;6;6;2;5;3;5;10;4;1;6;6;2;5;4;2;2;1;1;4;1;6;3;5;1;3;2;2;1136
".....  GURINHATA";-;-;-;1;-;-;-;-;2;-;-;-;-;3;-;1;-;3;2;-;-;-;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;17
".....  CENTRALINA";-;-;2;1;1;2;1;3;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;1;-;16
".....  CACHOEIRA DOURADA";-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
".....  SANTA VITORIA";4;4;14;6;23;46;62;63;57;60;61;69;46;62;30;21;22;21;21;27;10;4;7;2;1;-;2;-;-;1;-;-;1;1;-;3;2;-;4;-;1;-;-;-;-;1;-;2;1;1;3;-;2;768
".....  CAPINOPOLIS";-;3;1;1;2;3;6;6;2;4;4;3;2;1;2;1;2;2;4;1;4;1;4;1;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;64
".....  IPIACU";-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;1;1;1;-;-;-;-;2;1;-;1;-;3;-;-;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
".....  CAMPINA VERDE";-;-;-;-;-;-;-;1;1;-;-;2;1;1;-;-;-;3;3;3;-;5;6;4;-;1;2;1;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;37
